Date,Stratum,Landsat,Guzinski,row,col
2019_05_17,0_1th,3.7069383,2.6074686,5200,4485
2019_05_17,0_1th,0.79818904,2.7008772,10102,8724
2019_05_17,0_1th,3.7411742,2.4563394,5138,5232
2019_05_17,0_1th,1.8866241,2.4514782,9949,10942
2019_05_17,0_1th,0.72649676,1.9730783,9747,8662
2019_05_17,0_1th,2.5213318,1.8458114,4718,6726
2019_05_17,0_1th,2.632791,2.6831253,7089,9419
2019_05_17,0_1th,1.988879,2.1673374,5882,5166
2019_05_17,0_1th,0.12501915,2.0586157,5640,6135
2019_05_17,0_1th,2.815068,2.402849,9902,10648
2019_05_17,0_1th,0.517184,2.0876095,2898,4415
2019_05_17,0_1th,2.0299406,2.5540009,12548,7240
2019_05_17,0_1th,3.0565033,2.5285587,3893,1411
2019_05_17,0_1th,1.0400428,2.0432334,6003,5179
2019_05_17,0_1th,0.50994635,2.6455534,3972,4570
2019_05_17,0_1th,2.4973664,2.1413167,10132,11108
2019_05_17,0_1th,2.088261,2.2005942,8345,10305
2019_05_17,0_1th,3.1422534,0.98584306,7609,10976
2019_05_17,0_1th,3.4370692,2.775763,9851,9712
2019_05_17,0_1th,2.0267339,2.6261458,4141,3151
2019_05_17,0_1th,1.5179617,2.4692254,12202,7576
2019_05_17,0_1th,2.8572977,2.6690378,2240,3358
2019_05_17,0_1th,2.1702182,2.6733897,11336,10236
2019_05_17,0_1th,1.3668289,2.5226107,9742,6180
2019_05_17,0_1th,1.0123558,2.1354766,2326,3059
2019_05_17,0_1th,4.4900002,2.2395284,12594,7773
2019_05_17,0_1th,1.4003681,2.6875246,5960,5169
2019_05_17,0_1th,3.2212124,2.0542178,9290,10519
2019_05_17,0_1th,1.5794191,2.6707017,11711,9852
2019_05_17,0_1th,3.3241897,2.2384098,11388,10489
2019_05_17,0_1th,0.55049795,2.3932662,9734,7838
2019_05_17,0_1th,2.6854682,2.760058,11583,9331
2019_05_17,0_1th,2.5749648,2.2498386,9883,8931
2019_05_17,0_1th,2.6044903,2.140889,5175,3356
2019_05_17,0_1th,1.4491369,2.385937,5974,5505
2019_05_17,0_1th,2.0128834,1.5309505,4352,3909
2019_05_17,0_1th,1.6587669,2.3534317,4545,4444
2019_05_17,0_1th,3.0031588,2.75,9887,9357
2019_05_17,0_1th,2.8726912,2.5026507,10661,10194
2019_05_17,0_1th,2.7868252,2.4760532,5688,4735
2019_05_17,0_1th,3.0590014,2.254288,3623,162
2019_05_17,0_1th,4.2132845,2.5133653,11602,6645
2019_05_17,0_1th,1.7135279,2.008166,4956,5421
2019_05_17,0_1th,1.1797365,2.2556245,9309,9275
2019_05_17,0_1th,0.0058373944,2.082498,2719,4479
2019_05_17,0_1th,2.7467804,2.3096037,11154,10268
2019_05_17,0_1th,2.797149,2.4240785,9481,6297
2019_05_17,0_1th,1.1358658,1.931016,10573,8666
2019_05_17,0_1th,2.8568592,2.375524,9069,7155
2019_05_17,0_1th,1.3035303,2.677868,9035,8378
2019_05_17,0_1th,4.55,2.5689392,11291,7403
2019_05_17,0_1th,3.4409478,2.0100617,4954,5300
2019_05_17,0_1th,2.6885211,2.5471616,5068,5663
2019_05_17,0_1th,4.190862,2.7348795,10367,9708
2019_05_17,0_1th,3.3330355,2.2124462,3690,190
2019_05_17,0_1th,4.0143404,2.511934,8653,8769
2019_05_17,0_1th,2.763963,0.87246,6942,11115
2019_05_17,0_1th,1.695382,2.5064332,7190,9739
2019_05_17,0_1th,4.565651,1.3884754,6564,11176
2019_05_17,0_1th,1.3628156,1.6584874,10112,9308
2019_05_17,0_1th,0.4597222,2.7658052,5660,5311
2019_05_17,0_1th,3.2880547,1.8537798,9714,9787
2019_05_17,0_1th,2.354564,2.4791849,11340,9170
