Tile,preds,composite,date,LST_Mask,S2_Mask,ET_var,Mask_Name,name_var,vmax,vmin,vp25,vp50,vp75,vlenght
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,AZI,144.89047,144.0327,144.30221557617188,144.4599151611328,144.61822509765625,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,AZI,144.87265,144.07336,144.53900909423828,144.6815643310547,144.76539611816406,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,AZI,144.89047,144.0327,144.30221557617188,144.4599151611328,144.61822509765625,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,DEW,287.04388,286.28192,286.62815856933594,286.7992248535156,286.9854736328125,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,DEW,287.06622,286.23825,286.4388732910156,286.573486328125,286.7255859375,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,DEW,287.04388,286.28192,286.62901306152344,286.8008117675781,286.98558044433594,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,DEW,287.06622,286.23825,286.4388732910156,286.573486328125,286.7255859375,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,LAI,181.86441,0.8690357,1.1218768060207367,1.7043324708938599,2.377139151096344,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,LAI,18.939285,0.12415642,1.5075387358665466,2.5757569074630737,3.340221405029297,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,LAI,16.483318,0.8690357,1.121017873287201,1.7014588117599487,2.368028163909912,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,LAI,25.339611,0.12415642,1.5075427293777466,2.575758218765259,3.340221405029297,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,LAI_pos,181.86441,0.8690357,1.1218768060207367,1.7043324708938599,2.377139151096344,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,LAI_pos,18.939285,0.12415642,1.5075387358665466,2.5757569074630737,3.340221405029297,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,LAI_pos,16.483318,0.8690357,1.121017873287201,1.7014588117599487,2.368028163909912,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,LAI_pos,25.339611,0.12415642,1.5075427293777466,2.575758218765259,3.340221405029297,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,LST,324.35098,302.51865,317.63238525390625,318.7317657470703,319.6283874511719,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,LST,319.53647,293.96173,306.3055114746094,308.7698669433594,311.1469421386719,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,LST,324.35098,303.09192,317.6431884765625,318.7431945800781,319.63279724121094,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,LST,319.53647,293.96173,306.30548095703125,308.7698669433594,311.1469421386719,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,LST_acq_spatial,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,LST_acq_spatial,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,LST_acq_spatial,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,LST_acq_spatial,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2019-07-26T09:49:00.000000000,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,SP,1001.59424,995.4953,999.5184173583984,999.7961120605469,1000.9139251708984,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,SP,1001.90717,991.5281,999.4824829101562,1000.6795043945312,1001.1482543945312,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,SP,1001.59424,995.8168,999.5220336914062,999.79833984375,1000.91552734375,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,SP,1001.90717,991.5281,999.4824829101562,1000.6795043945312,1001.1482543945312,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,SSRD,660.37964,461.92056,613.4115447998047,616.7608642578125,618.3215179443359,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,SSRD,688.17474,417.5827,614.3389892578125,616.5757446289062,618.974365234375,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,SSRD,644.11176,461.92056,613.4104309082031,616.755859375,618.3115844726562,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,SSRD,688.17474,417.5827,614.3389892578125,616.5757446289062,618.9744262695312,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,SSRD_mean2,362.3442,214.20544,297.5433044433594,299.78599548339844,300.7754211425781,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,SSRD_mean2,384.14835,183.55981,299.6885681152344,301.410888671875,303.1145553588867,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,SSRD_mean2,362.3442,214.20544,297.54637145996094,299.78558349609375,300.7724304199219,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,SSRD_mean2,384.14835,183.55981,299.6885528564453,301.410888671875,303.1145324707031,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,TEMP,299.05704,298.0282,298.1578903198242,298.29457092285156,298.52449798583984,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,TEMP,299.07907,297.95364,298.36810302734375,298.5608825683594,298.7889099121094,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,TEMP,299.05704,298.0282,298.15765380859375,298.2933349609375,298.5249328613281,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,TEMP,299.07907,297.95364,298.36810302734375,298.5608825683594,298.7889099121094,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,VZA,9.464187,7.726215,8.009731531143188,8.155378341674805,8.26956844329834,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,VZA,9.477915,7.6572967,8.090466499328613,8.496806144714355,8.791121482849121,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,VZA,9.464187,7.726215,8.010078430175781,8.155378341674805,8.26956844329834,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,VZA,9.477915,7.6572967,8.090466499328613,8.496806144714355,8.791121482849121,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,VZA_at_acq_file_sub,9,8,8.0,8.0,8.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,VZA_at_acq_file_sub,9,8,8.0,8.0,9.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,VZA_at_acq_file_sub,9,8,8.0,8.0,8.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,VZA_at_acq_file_sub,9,8,8.0,8.0,9.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,WSPEED,5.6077404,5.3277416,5.383089184761047,5.4180169105529785,5.4360597133636475,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,WSPEED,5.613449,5.321604,5.384917736053467,5.425462245941162,5.4741644859313965,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,WSPEED,5.6077404,5.3277416,5.383288621902466,5.4180779457092285,5.436087369918823,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,WSPEED,5.613449,5.321604,5.384917736053467,5.425462245941162,5.4741644859313965,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,ZEN,37.630703,37.27389,37.39908409118652,37.47749710083008,37.4981746673584,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,ZEN,37.63664,37.259384,37.39152908325195,37.44801712036133,37.50469207763672,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,ZEN,37.630703,37.27389,37.39969253540039,37.478023529052734,37.49821472167969,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,ZEN,37.63664,37.259384,37.39152908325195,37.44801712036133,37.50469207763672,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,aspect_sub,360,0,21.75,52.0,125.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,aspect_sub,360,0,97.0,184.0,269.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,aspect_sub,360,0,21.0,52.0,124.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,aspect_sub,360,0,97.0,184.0,269.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,canopy_height,20.0,0.095569625,0.12337507493793964,0.18742890655994415,0.26141881942749023,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,canopy_height,2.0827918,0.013653735,0.16578710824251175,0.2832612246274948,0.367330938577652,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,canopy_height,1.8127041,0.095569625,0.12328061833977699,0.18711288273334503,0.2604168802499771,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,canopy_height,2.7866485,0.013653735,0.16578754037618637,0.28326135873794556,0.367330938577652,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,dem_sub,75,22,28.0,39.0,42.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,dem_sub,110,20,26.0,30.0,41.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,dem_sub,72,22,28.0,39.0,42.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,dem_sub,110,20,26.0,30.0,41.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,geopot_sub,493,294,351.0,423.0,467.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,geopot_sub,493,287,336.0,360.0,419.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,geopot_sub,493,294,351.0,423.0,467.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,geopot_sub,493,287,336.0,360.0,419.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,lat_sub,53,53,53.0,53.0,53.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,lat_sub,53,53,53.0,53.0,53.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,lat_sub,53,53,53.0,53.0,53.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,lat_sub,53,53,53.0,53.0,53.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,lon_sub,13,12,12.0,13.0,13.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,lon_sub,13,12,12.0,12.0,12.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,lon_sub,13,12,12.0,13.0,13.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,lon_sub,13,12,12.0,12.0,12.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,longwave_radiation,369.92178,365.94012,367.61285400390625,367.7129821777344,368.21276092529297,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,longwave_radiation,369.99307,365.29553,367.7467956542969,368.2926330566406,368.8847961425781,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,longwave_radiation,369.92178,366.46716,367.6140594482422,367.7138671875,368.21534729003906,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,longwave_radiation,369.99307,365.29553,367.7467956542969,368.2926330566406,368.8847961425781,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,ndvi,2.4744122,0.18100767,0.29061026126146317,0.4700825959444046,0.6128826886415482,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,ndvi,1.5035868,-0.65411764,0.4174237325787544,0.6473228633403778,0.758865237236023,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,ndvi,1.4439776,0.18100767,0.2902815490961075,0.46935832500457764,0.6112345457077026,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,ndvi,1.6285355,-0.65411764,0.41742484271526337,0.6473230719566345,0.758865237236023,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,ndvi_pos,2.4744122,0.18100767,0.29061026126146317,0.4700825959444046,0.6128826886415482,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,ndvi_pos,1.5035868,0.0,0.4285714328289032,0.6507598161697388,0.7598860263824463,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,ndvi_pos,1.4439776,0.18100767,0.2902815490961075,0.46935832500457764,0.6112345457077026,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,ndvi_pos,1.6285355,0.0,0.4285714328289032,0.6507599055767059,0.759886234998703,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,resistanceD,13.0,0.06212026,0.08019379712641239,0.12182879075407982,0.16992224007844925,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,resistanceD,1.3538146,0.008874928,0.10776161774992943,0.1841197907924652,0.23876512050628662,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,resistanceD,1.1782577,0.06212026,0.08013240247964859,0.12162337452173233,0.16927096992731094,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,resistanceD,1.8113216,0.008874928,0.10776190087199211,0.18411988019943237,0.23876512050628662,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,resistanceZ,2.5,0.011946203,0.015421884367242455,0.02342861331999302,0.03267735242843628,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,resistanceZ,0.26034898,0.0017067168,0.02072338853031397,0.03540765307843685,0.0459163673222065,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,resistanceZ,0.22658801,0.011946203,0.015410077292472124,0.02338911034166813,0.03255211003124714,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,resistanceZ,0.34833106,0.0017067168,0.020723442547023296,0.035407669842243195,0.0459163673222065,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,slope_sub,27,0,0.0,1.0,2.0,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,slope_sub,36,0,0.0,1.0,3.0,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,slope_sub,27,0,0.0,1.0,2.0,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,slope_sub,36,0,0.0,1.0,3.0,2239183
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,Where0,vapor_pressure,15.864194,15.0960455,15.44093656539917,15.613883972167969,15.804118156433105,10800
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Soil,WhereNOT0,vapor_pressure,15.887225,15.053032,15.251537322998047,15.386019706726074,15.539225578308105,2239178
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,Where0,vapor_pressure,15.864194,15.0960455,15.44179630279541,15.615495681762695,15.804225444793701,10763
X67_Y42,allpred,minVZA,26-07-2019,no,yes,Canopy,WhereNOT0,vapor_pressure,15.887225,15.053032,15.251537322998047,15.386019706726074,15.539225578308105,2239183
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,AZI,325.80264,132.15384,325.46959686279297,325.7044677734375,325.7603225708008,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,AZI,325.8027,132.13118,134.8156280517578,146.44131469726562,146.53897094726562,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,AZI,325.8027,132.15384,325.4493179321289,325.69642639160156,325.7574157714844,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,AZI,325.7559,132.13118,132.38707733154297,146.3943328857422,146.5301742553711,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,DEW,287.48425,286.10352,286.9705123901367,287.0840148925781,287.23123931884766,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,DEW,287.48297,286.1025,287.13165283203125,287.2054443359375,287.3116760253906,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,DEW,287.48425,286.1025,286.9749450683594,287.1091003417969,287.23779296875,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,DEW,287.47873,286.1153,287.1436462402344,287.2077331542969,287.3125915527344,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,LAI,4.9392033,0.5340615,1.4243151545524597,2.4452699422836304,3.3256640434265137,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,LAI,4.9569955,0.4976492,1.3737068176269531,2.6847989559173584,3.5930347442626953,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,LAI,4.9392033,0.5340615,1.6391215324401855,3.0068336725234985,3.558577835559845,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,LAI,4.9569955,0.4976492,1.3425737023353577,2.5328774452209473,3.5578445196151733,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,LAI_pos,4.9392033,0.5340615,1.4243151545524597,2.4452699422836304,3.3256640434265137,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,LAI_pos,4.9569955,0.4976492,1.3737068176269531,2.6847989559173584,3.5930347442626953,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,LAI_pos,4.9392033,0.5340615,1.6391215324401855,3.0068336725234985,3.558577835559845,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,LAI_pos,4.9569955,0.4976492,1.3425737023353577,2.5328774452209473,3.5578445196151733,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,LST,311.6199,280.79904,289.2360076904297,290.40081787109375,295.4132843017578,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,LST,309.46628,279.14377,294.2464599609375,297.1083068847656,300.04315185546875,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,LST,311.6199,280.79773,288.1067428588867,289.9143981933594,293.33326721191406,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,LST,309.46628,279.14377,294.7815399169922,297.4094543457031,300.2261962890625,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,LST_acq_spatial,2019-07-19T20:56:00.000000000,2019-07-19T09:22:00.000000000,2019-07-19T20:56:00.000000000,2019-07-19T20:56:00.000000000,2019-07-19T20:56:00.000000000,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,LST_acq_spatial,2019-07-19T20:56:00.000000000,2019-07-19T09:22:00.000000000,2019-07-19T09:30:00.000000000,2019-07-19T10:02:00.000000000,2019-07-19T10:02:00.000000000,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,LST_acq_spatial,2019-07-19T20:56:00.000000000,2019-07-19T09:22:00.000000000,2019-07-19T20:56:00.000000000,2019-07-19T20:56:00.000000000,2019-07-19T20:56:00.000000000,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,LST_acq_spatial,2019-07-19T20:56:00.000000000,2019-07-19T09:22:00.000000000,2019-07-19T09:22:00.000000000,2019-07-19T10:02:00.000000000,2019-07-19T10:02:00.000000000,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,SP,1000.1481,987.9269,995.2920227050781,996.8414916992188,998.6163940429688,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,SP,999.7946,986.8415,992.036376953125,994.26806640625,997.0556030273438,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,SP,1000.1481,987.2148,994.4684600830078,996.5059509277344,998.5263061523438,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,SP,999.71484,986.8415,992.0069580078125,994.1201782226562,997.0567626953125,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,SSRD,723.94006,6.803819,7.134293556213379,7.264908790588379,7.566846966743469,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,SSRD,728.0947,6.8161106,562.7467651367188,640.9288330078125,646.4990844726562,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,SSRD,724.8264,6.803819,7.123554944992065,7.25246524810791,7.666797876358032,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,SSRD,728.0947,6.8715672,571.5703430175781,641.6123657226562,646.8079528808594,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,SSRD_mean2,373.38272,214.55038,305.0300598144531,307.80006408691406,310.46004486083984,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,SSRD_mean2,372.8993,187.93388,305.11285400390625,307.9573669433594,310.68115234375,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,SSRD_mean2,373.38272,214.55038,304.6603546142578,307.8568878173828,311.0559387207031,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,SSRD_mean2,372.8993,187.93388,305.1811981201172,307.94921875,310.57582092285156,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,TEMP,293.9796,292.02774,292.50665283203125,292.6714172363281,292.74666595458984,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,TEMP,294.014,292.02893,292.983642578125,293.6365661621094,293.83197021484375,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,TEMP,293.9815,292.02774,292.4786682128906,292.6048583984375,292.7354431152344,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,TEMP,294.014,292.08838,293.0794219970703,293.67266845703125,293.8355712890625,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,VZA,35.85164,13.123813,34.503536224365234,35.297786712646484,35.50946807861328,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,VZA,35.85164,13.082168,13.922228813171387,14.588959693908691,34.3797492980957,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,VZA,35.85164,13.082168,34.23896789550781,35.25547790527344,35.509117126464844,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,VZA,35.509117,13.082168,13.86849594116211,14.566064834594727,34.25656509399414,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,VZA_at_acq_file_sub,36,13,35.0,35.0,36.0,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,VZA_at_acq_file_sub,36,13,14.0,15.0,34.0,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,VZA_at_acq_file_sub,36,13,34.0,35.0,36.0,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,VZA_at_acq_file_sub,36,13,14.0,15.0,34.0,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,WSPEED,5.679703,1.6654743,2.43814617395401,2.9702228307724,3.485252320766449,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,WSPEED,5.6806216,1.7004927,5.087924480438232,5.161025524139404,5.515380859375,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,WSPEED,5.679703,1.6654743,2.384141743183136,2.8899755477905273,3.4677839875221252,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,WSPEED,5.6806216,2.059402,5.098853588104248,5.208617687225342,5.526987075805664,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,ZEN,100.06156,34.70608,99.86745262145996,99.9258804321289,99.9664421081543,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,ZEN,100.06047,34.70534,35.36882400512695,35.46950149536133,39.40277862548828,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,ZEN,100.06156,34.70608,99.87634468078613,99.92794799804688,99.99092864990234,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,ZEN,100.03157,34.70534,35.3675422668457,35.45389938354492,39.32431221008301,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,aspect_sub,360,0,105.0,190.0,280.0,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,aspect_sub,360,0,91.0,184.0,280.0,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,aspect_sub,360,0,106.0,191.0,280.0,39394
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,WhereNOT0,aspect_sub,360,0,90.0,184.0,280.0,171959
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,Where0,canopy_height,19.834358,2.1446307,5.719622254371643,9.819469928741455,13.35486888885498,29412
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Soil,WhereNOT0,canopy_height,19.905807,1.9984099,5.51639461517334,10.781347274780273,14.428548812866211,181941
X64_Y42,S2only,maxLST,19-07-2019,yes,no,Canopy,Where0,canopy_height,19.834358,2.1446307,6.5822203159332275,12.074542045593262,14.290180444717407,39394
